NOMBRE_COMUNA_EGRESO;IPS;PROMEDIO_COMUNA_gral;PROMEDIO_COMUNA_NOTA
ÑUÑOA;30.63;524.0;524.0
LO BARNECHEA;24.97;695.0;695.0
VITACURA;3.32;798.5;798.5
LA PINTANA;89.36;569.62;569.62
PROVIDENCIA;20.18;582.42;582.42
LA REINA;32.42;520.0;520.0
LO ESPEJO;87.0;435.0;435.0
CERRO NAVIA;85.74;767.5;767.5
VITACURA;3.32;872.55;872.55
LO BARNECHEA;24.97;891.88;891.88
LAS CONDES;13.19;564.83;564.83
VITACURA;3.32;470.0;470.0
LO BARNECHEA;24.97;831.6247476993681;831.6247476993681
LA REINA;32.42;567.7;567.7
PROVIDENCIA;20.18;411.5;411.5
PROVIDENCIA;20.18;895.5;895.5
LA PINTANA;89.36;608.0;608.0
VITACURA;3.32;788.0;788.0
LAS CONDES;13.19;835.3115385869346;835.3115385869346
LO BARNECHEA;24.97;880.19;880.19
LA REINA;32.42;621.5;621.5
ÑUÑOA;30.63;409.0;409.0
VITACURA;3.32;684.64;684.64
LO BARNECHEA;24.97;784.5;784.5
LO ESPEJO;87.0;512.0;512.0
LA PINTANA;89.36;631.9;631.9
LA PINTANA;89.36;565.41;565.41
ÑUÑOA;30.63;567.94;567.94
LA PINTANA;89.36;678.0;678.0
LO ESPEJO;87.0;610.0;610.0
VITACURA;3.32;555.5;555.5
ÑUÑOA;30.63;509.84;509.84
MARIA PINTO;83.02;456.0;456.0
CERRO NAVIA;85.74;711.0;711.0
CERRO NAVIA;85.74;565.0;565.0
VITACURA;3.32;778.0;778.0
ÑUÑOA;30.63;577.47;577.47
ÑUÑOA;30.63;702.6517353090536;702.6517353090536
LO ESPEJO;87.0;451.5;451.5
LAS CONDES;13.19;454.5;454.5
LA PINTANA;89.36;569.5;569.5
LA PINTANA;89.36;591.5;591.5
LA PINTANA;89.36;548.5;548.5
LA PINTANA;89.36;691.5;691.5
PROVIDENCIA;20.18;483.5;483.5
PROVIDENCIA;20.18;446.0;446.0
LO BARNECHEA;24.97;526.5;526.5
MARIA PINTO;83.02;741.0;741.0
PROVIDENCIA;20.18;436.99;436.99
LO BARNECHEA;24.97;624.0;624.0
PROVIDENCIA;20.18;579.91;579.91
LA REINA;32.42;794.0;794.0
ÑUÑOA;30.63;589.02;589.02
ÑUÑOA;30.63;797.5;797.5
LA PINTANA;89.36;358.0;358.0
LO ESPEJO;87.0;553.5;553.5
VITACURA;3.32;604.5;604.5
CERRO NAVIA;85.74;568.63;568.63
CERRO NAVIA;85.74;579.73;579.73
LAS CONDES;13.19;576.73;576.73
CERRO NAVIA;85.74;472.0;472.0
LAS CONDES;13.19;391.0;391.0
PROVIDENCIA;20.18;900.9;900.9
MARIA PINTO;83.02;576.58;576.58
PROVIDENCIA;20.18;585.97;585.97
VITACURA;3.32;646.0;646.0
ÑUÑOA;30.63;788.5462951916911;788.5462951916911
VITACURA;3.32;726.5;726.5
LO BARNECHEA;24.97;629.5;629.5
VITACURA;3.32;797.0;797.0
LO BARNECHEA;24.97;599.5;599.5
ÑUÑOA;30.63;507.65;507.65
LO BARNECHEA;24.97;392.0;392.0
CERRO NAVIA;85.74;416.5;416.5
ÑUÑOA;30.63;402.0;402.0
ÑUÑOA;30.63;574.74;574.74
VITACURA;3.32;665.5;665.5
ÑUÑOA;30.63;582.04;582.04
LO BARNECHEA;24.97;583.28;583.28
VITACURA;3.32;549.5;549.5
ÑUÑOA;30.63;589.5;589.5
LO ESPEJO;87.0;540.0;540.0
CERRO NAVIA;85.74;576.82;576.82
LA REINA;32.42;582.8;582.8
LO BARNECHEA;24.97;716.0;716.0
VITACURA;3.32;868.41;868.41
LO BARNECHEA;24.97;889.5;889.5
LO BARNECHEA;24.97;876.69;876.69
LO BARNECHEA;24.97;849.38;849.38
VITACURA;3.32;900.11;900.11
LO ESPEJO;87.0;590.5;590.5
ÑUÑOA;30.63;423.5;423.5
LA PINTANA;89.36;584.41;584.41
LA PINTANA;89.36;669.5;669.5
LO BARNECHEA;24.97;829.8817092269687;829.8817092269687
ÑUÑOA;30.63;526.0;526.0
ÑUÑOA;30.63;847.5;847.5
LAS CONDES;13.19;583.81;583.81
LA PINTANA;89.36;587.21;587.21
LA PINTANA;89.36;570.9;570.9
ÑUÑOA;30.63;567.02;567.02
PROVIDENCIA;20.18;678.788338488393;678.788338488393
ÑUÑOA;30.63;781.5;781.5
LAS CONDES;13.19;823.0140152649924;823.0140152649924
LA PINTANA;89.36;379.5;379.5
LO ESPEJO;87.0;640.5;640.5
LA REINA;32.42;764.0;764.0
LO BARNECHEA;24.97;628.5;628.5
LA REINA;32.42;913.0;913.0
LA PINTANA;89.36;569.46;569.46
PROVIDENCIA;20.18;581.19;581.19
LA PINTANA;89.36;730.5;730.5
LA REINA;32.42;525.0;525.0
LA PINTANA;89.36;504.5;504.5
ÑUÑOA;30.63;574.06;574.06
ÑUÑOA;30.63;585.61;585.61
LO BARNECHEA;24.97;699.83;699.83
LAS CONDES;13.19;385.0;385.0
LAS CONDES;13.19;536.0;536.0
LA PINTANA;89.36;579.3;579.3
ÑUÑOA;30.63;421.0;421.0
PROVIDENCIA;20.18;414.5;414.5
LA REINA;32.42;590.8;590.8
LA PINTANA;89.36;523.0;523.0
LAS CONDES;13.19;803.3721693125003;803.3721693125003
LA REINA;32.42;565.5;565.5
MARIA PINTO;83.02;575.9;575.9
LA REINA;32.42;591.68;591.68
VITACURA;3.32;752.0;752.0
LAS CONDES;13.19;533.0;533.0
VITACURA;3.32;625.329143036442;625.329143036442
PROVIDENCIA;20.18;477.0;477.0
LO BARNECHEA;24.97;638.5;638.5
CERRO NAVIA;85.74;522.0;522.0
CERRO NAVIA;85.74;428.18;428.18
LO ESPEJO;87.0;592.0;592.0
LAS CONDES;13.19;568.44;568.44
LA REINA;32.42;508.0;508.0
LAS CONDES;13.19;762.5;762.5
LO BARNECHEA;24.97;804.0;804.0
LA PINTANA;89.36;592.5;592.5
PROVIDENCIA;20.18;604.21;604.21
PROVIDENCIA;20.18;461.0;461.0
LAS CONDES;13.19;861.8;861.8
LA PINTANA;89.36;566.37;566.37
CERRO NAVIA;85.74;574.7;574.7
LA PINTANA;89.36;574.06;574.06
VITACURA;3.32;814.2255652941417;814.2255652941417
ÑUÑOA;30.63;622.0;622.0
LA PINTANA;89.36;612.5;612.5
LO BARNECHEA;24.97;887.5;887.5
LA REINA;32.42;581.39;581.39
ÑUÑOA;30.63;565.58;565.58
CERRO NAVIA;85.74;536.85;536.85
LAS CONDES;13.19;601.5;601.5
LA PINTANA;89.36;569.88;569.88
ÑUÑOA;30.63;583.2;583.2
VITACURA;3.32;818.2826743449027;818.2826743449027
CERRO NAVIA;85.74;485.5;485.5
CERRO NAVIA;85.74;523.5;523.5
PROVIDENCIA;20.18;483.0;483.0
CERRO NAVIA;85.74;555.0;555.0
LO ESPEJO;87.0;422.5;422.5
VITACURA;3.32;820.7876763058389;820.7876763058389
ÑUÑOA;30.63;784.6897504367184;784.6897504367184
PROVIDENCIA;20.18;464.5;464.5
ÑUÑOA;30.63;582.5;582.5
LO ESPEJO;87.0;598.41;598.41
ÑUÑOA;30.63;812.5;812.5
CERRO NAVIA;85.74;624.5;624.5
LA REINA;32.42;571.0;571.0
LA PINTANA;89.36;522.0;522.0
LO BARNECHEA;24.97;582.37;582.37
LA PINTANA;89.36;870.5;870.5
ÑUÑOA;30.63;582.23;582.23
CERRO NAVIA;85.74;736.0;736.0
LO ESPEJO;87.0;736.5;736.5
LA REINA;32.42;697.0;697.0
ÑUÑOA;30.63;868.65;868.65
CERRO NAVIA;85.74;757.5;757.5
ÑUÑOA;30.63;597.78;597.78
LO ESPEJO;87.0;697.5;697.5
LA PINTANA;89.36;443.0;443.0
ÑUÑOA;30.63;436.0;436.0
LA REINA;32.42;634.5;634.5
LA PINTANA;89.36;581.61;581.61
ÑUÑOA;30.63;577.94;577.94
LA PINTANA;89.36;547.0;547.0
LA PINTANA;89.36;867.0;867.0
VITACURA;3.32;853.5;853.5
LA REINA;32.42;747.5;747.5
MARIA PINTO;83.02;572.5;572.5
LAS CONDES;13.19;582.22;582.22
PROVIDENCIA;20.18;395.0;395.0
LO BARNECHEA;24.97;581.26;581.26
LA PINTANA;89.36;442.0;442.0
LA PINTANA;89.36;445.5;445.5
LA PINTANA;89.36;418.0;418.0
LA PINTANA;89.36;525.22;525.22
PROVIDENCIA;20.18;779.5547591130612;779.5547591130612
LO BARNECHEA;24.97;830.766677277436;830.766677277436
ÑUÑOA;30.63;516.5;516.5
MARIA PINTO;83.02;477.0;477.0
LAS CONDES;13.19;734.5;734.5
LO ESPEJO;87.0;578.0;578.0
LAS CONDES;13.19;428.0;428.0
ÑUÑOA;30.63;741.0;741.0
LO BARNECHEA;24.97;754.5;754.5
LO BARNECHEA;24.97;713.5;713.5
LA PINTANA;89.36;484.0;484.0
LAS CONDES;13.19;574.11;574.11
LA PINTANA;89.36;546.75;546.75
LA PINTANA;89.36;574.42;574.42
LAS CONDES;13.19;845.6156944768968;845.6156944768968
LA PINTANA;89.36;568.53;568.53
ÑUÑOA;30.63;583.06;583.06
LA PINTANA;89.36;575.28;575.28
LO ESPEJO;87.0;706.5;706.5
LO ESPEJO;87.0;649.0;649.0
LA REINA;32.42;810.0;810.0
CERRO NAVIA;85.74;536.5;536.5
ÑUÑOA;30.63;567.63;567.63
LA PINTANA;89.36;719.0;719.0
PROVIDENCIA;20.18;733.5;733.5
PROVIDENCIA;20.18;540.86;540.86
LA PINTANA;89.36;595.46;595.46
VITACURA;3.32;528.0;528.0
PROVIDENCIA;20.18;424.0;424.0
PROVIDENCIA;20.18;490.0;490.0
ÑUÑOA;30.63;780.5;780.5
LAS CONDES;13.19;864.3;864.3
MARIA PINTO;83.02;354.5;354.5
LA PINTANA;89.36;561.0;561.0
LO BARNECHEA;24.97;461.0;461.0
LA PINTANA;89.36;482.5;482.5
PROVIDENCIA;20.18;589.05;589.05
LAS CONDES;13.19;577.05;577.05
PROVIDENCIA;20.18;515.03;515.03
LO BARNECHEA;24.97;640.0;640.0
CERRO NAVIA;85.74;584.05;584.05
CERRO NAVIA;85.74;565.74;565.74
MARIA PINTO;83.02;506.0;506.0
LO ESPEJO;87.0;414.5;414.5
ÑUÑOA;30.63;583.82;583.82
PROVIDENCIA;20.18;519.5;519.5
MARIA PINTO;83.02;482.5;482.5
MARIA PINTO;83.02;420.5;420.5
LO BARNECHEA;24.97;789.5;789.5
CERRO NAVIA;85.74;716.0;716.0
VITACURA;3.32;595.5;595.5
LO ESPEJO;87.0;500.67;500.67
LO ESPEJO;87.0;660.5;660.5
LO BARNECHEA;24.97;416.5;416.5
VITACURA;3.32;864.09;864.09
LO ESPEJO;87.0;546.5;546.5
LA REINA;32.42;865.0;865.0
LO BARNECHEA;24.97;607.0;607.0
LAS CONDES;13.19;573.08;573.08
LO BARNECHEA;24.97;606.5;606.5
LA PINTANA;89.36;578.58;578.58
LA PINTANA;89.36;567.88;567.88
ÑUÑOA;30.63;587.72;587.72
CERRO NAVIA;85.74;609.5;609.5
CERRO NAVIA;85.74;469.0;469.0
ÑUÑOA;30.63;637.6;637.6
LA REINA;32.42;589.34;589.34
LO ESPEJO;87.0;537.5;537.5
LO BARNECHEA;24.97;526.0;526.0
CERRO NAVIA;85.74;555.76;555.76
VITACURA;3.32;584.18;584.18
LAS CONDES;13.19;854.0;854.0
LAS CONDES;13.19;574.13;574.13
VITACURA;3.32;785.5;785.5
LA PINTANA;89.36;714.0;714.0
VITACURA;3.32;590.5;590.5
LA PINTANA;89.36;437.5;437.5
LA PINTANA;89.36;740.5;740.5
PROVIDENCIA;20.18;761.0;761.0
CERRO NAVIA;85.74;638.0;638.0
PROVIDENCIA;20.18;762.0;762.0
PROVIDENCIA;20.18;770.0;770.0
LA REINA;32.42;585.8;585.8
PROVIDENCIA;20.18;748.5;748.5
LA PINTANA;89.36;701.5;701.5
LA PINTANA;89.36;574.02;574.02
ÑUÑOA;30.63;737.0;737.0
LO BARNECHEA;24.97;618.0;618.0
LAS CONDES;13.19;584.4;584.4
PROVIDENCIA;20.18;579.96;579.96
PROVIDENCIA;20.18;526.5;526.5
ÑUÑOA;30.63;572.14;572.14
MARIA PINTO;83.02;583.5;583.5
LO ESPEJO;87.0;664.0;664.0
LA PINTANA;89.36;689.0;689.0
PROVIDENCIA;20.18;409.5;409.5
LA PINTANA;89.36;576.32;576.32
LA PINTANA;89.36;677.0;677.0
PROVIDENCIA;20.18;400.0;400.0
LA REINA;32.42;615.5;615.5
CERRO NAVIA;85.74;626.5;626.5
LA REINA;32.42;773.0;773.0
LA PINTANA;89.36;658.0;658.0
VITACURA;3.32;561.14;561.14
LAS CONDES;13.19;806.2960303275645;806.2960303275645
ÑUÑOA;30.63;869.0;869.0
LO ESPEJO;87.0;545.5;545.5
LO ESPEJO;87.0;472.0;472.0
LO ESPEJO;87.0;568.0;568.0
LA PINTANA;89.36;688.5;688.5
LAS CONDES;13.19;872.44;872.44
LO BARNECHEA;24.97;516.5;516.5
LA PINTANA;89.36;586.78;586.78
ÑUÑOA;30.63;513.5;513.5
LAS CONDES;13.19;418.0;418.0
ÑUÑOA;30.63;405.0;405.0
LA PINTANA;89.36;678.5;678.5
LA PINTANA;89.36;728.0;728.0
MARIA PINTO;83.02;513.0;513.0
LA PINTANA;89.36;610.0;610.0
VITACURA;3.32;583.0;583.0
ÑUÑOA;30.63;658.051458464543;658.051458464543
LA PINTANA;89.36;556.5;556.5
LAS CONDES;13.19;465.1;465.1
LAS CONDES;13.19;571.57;571.57
LA REINA;32.42;765.5;765.5
VITACURA;3.32;870.12;870.12
LA REINA;32.42;825.5;825.5
MARIA PINTO;83.02;574.35;574.35
LO BARNECHEA;24.97;553.5;553.5
LA PINTANA;89.36;376.0;376.0
LA PINTANA;89.36;484.44;484.44
PROVIDENCIA;20.18;828.0;828.0
LAS CONDES;13.19;725.4747167453437;725.4747167453437
VITACURA;3.32;840.1549265457393;840.1549265457393
ÑUÑOA;30.63;449.0;449.0
LA REINA;32.42;645.0;645.0
LA PINTANA;89.36;576.23;576.23
LA PINTANA;89.36;574.65;574.65
LO BARNECHEA;24.97;733.0;733.0
LO BARNECHEA;24.97;579.56;579.56
PROVIDENCIA;20.18;761.108600994568;761.108600994568
LAS CONDES;13.19;897.88;897.88
ÑUÑOA;30.63;648.92;648.92
ÑUÑOA;30.63;484.74;484.74
CERRO NAVIA;85.74;753.5;753.5
ÑUÑOA;30.63;474.05;474.05
ÑUÑOA;30.63;569.39;569.39
ÑUÑOA;30.63;763.0;763.0
LO ESPEJO;87.0;480.5;480.5
PROVIDENCIA;20.18;383.0;383.0
VITACURA;3.32;615.0;615.0
CERRO NAVIA;85.74;579.68;579.68
VITACURA;3.32;780.0;780.0
ÑUÑOA;30.63;865.9;865.9
MARIA PINTO;83.02;737.5;737.5
LA PINTANA;89.36;715.5;715.5
MARIA PINTO;83.02;568.07;568.07
LAS CONDES;13.19;521.5;521.5
LA PINTANA;89.36;566.6;566.6
MARIA PINTO;83.02;509.5;509.5
LA PINTANA;89.36;515.5;515.5
ÑUÑOA;30.63;540.81;540.81
LO ESPEJO;87.0;455.5;455.5
LAS CONDES;13.19;544.0;544.0
CERRO NAVIA;85.74;521.5;521.5
PROVIDENCIA;20.18;856.2;856.2
MARIA PINTO;83.02;467.0;467.0
LO BARNECHEA;24.97;563.83;563.83
PROVIDENCIA;20.18;858.5;858.5
ÑUÑOA;30.63;564.99;564.99
CERRO NAVIA;85.74;514.5;514.5
ÑUÑOA;30.63;478.5;478.5
VITACURA;3.32;757.53;757.53
LA PINTANA;89.36;573.05;573.05
LA PINTANA;89.36;572.66;572.66
ÑUÑOA;30.63;482.5;482.5
LA PINTANA;89.36;420.0;420.0
LO BARNECHEA;24.97;485.0;485.0
ÑUÑOA;30.63;624.35;624.35
VITACURA;3.32;659.0;659.0
PROVIDENCIA;20.18;860.5;860.5
LA PINTANA;89.36;676.0;676.0
MARIA PINTO;83.02;456.5;456.5
VITACURA;3.32;593.0;593.0
PROVIDENCIA;20.18;579.75;579.75
PROVIDENCIA;20.18;577.87;577.87
VITACURA;3.32;509.5;509.5
ÑUÑOA;30.63;585.85;585.85
LAS CONDES;13.19;573.1;573.1
VITACURA;3.32;872.79;872.79
LO ESPEJO;87.0;578.5;578.5
VITACURA;3.32;858.71;858.71
LA PINTANA;89.36;567.0;567.0
PROVIDENCIA;20.18;572.59;572.59
LA PINTANA;89.36;601.19;601.19
LO ESPEJO;87.0;381.5;381.5
LAS CONDES;13.19;588.05;588.05
LA PINTANA;89.36;717.0;717.0
MARIA PINTO;83.02;606.0;606.0
MARIA PINTO;83.02;524.0;524.0
ÑUÑOA;30.63;803.0221304356833;803.0221304356833
LO BARNECHEA;24.97;486.82;486.82
LO ESPEJO;87.0;551.5;551.5
ÑUÑOA;30.63;331.5;331.5
LAS CONDES;13.19;780.2355180853697;780.2355180853697
LAS CONDES;13.19;574.95;574.95
LA PINTANA;89.36;666.0;666.0
LO ESPEJO;87.0;570.22;570.22
LA REINA;32.42;489.5;489.5
ÑUÑOA;30.63;710.29;710.29
LAS CONDES;13.19;524.5;524.5
CERRO NAVIA;85.74;771.5;771.5
ÑUÑOA;30.63;830.3444045409874;830.3444045409874
MARIA PINTO;83.02;443.0;443.0
VITACURA;3.32;773.0;773.0
LO BARNECHEA;24.97;651.0;651.0
ÑUÑOA;30.63;648.2;648.2
CERRO NAVIA;85.74;639.5;639.5
LA REINA;32.42;592.5;592.5
LA PINTANA;89.36;569.13;569.13
MARIA PINTO;83.02;438.0;438.0
LA REINA;32.42;534.0;534.0
LO BARNECHEA;24.97;394.0;394.0
VITACURA;3.32;731.2978543875865;731.2978543875865
LO BARNECHEA;24.97;574.03;574.03
VITACURA;3.32;706.0;706.0
CERRO NAVIA;85.74;668.0;668.0
LO BARNECHEA;24.97;422.5;422.5
LO ESPEJO;87.0;631.0;631.0
VITACURA;3.32;557.0;557.0
VITACURA;3.32;597.5;597.5
LAS CONDES;13.19;739.77;739.77
LO BARNECHEA;24.97;587.6;587.6
LA REINA;32.42;791.4495509680032;791.4495509680032
PROVIDENCIA;20.18;614.71;614.71
CERRO NAVIA;85.74;640.0;640.0
ÑUÑOA;30.63;406.56;406.56
LA REINA;32.42;564.5;564.5
LA PINTANA;89.36;564.7;564.7
ÑUÑOA;30.63;581.54;581.54
ÑUÑOA;30.63;569.94;569.94
LA PINTANA;89.36;588.3;588.3
ÑUÑOA;30.63;590.15;590.15
ÑUÑOA;30.63;591.23;591.23
LAS CONDES;13.19;874.11;874.11
PROVIDENCIA;20.18;592.91;592.91
LO ESPEJO;87.0;394.0;394.0
VITACURA;3.32;589.99;589.99
LAS CONDES;13.19;489.5;489.5
ÑUÑOA;30.63;602.1;602.1
LO ESPEJO;87.0;759.5;759.5
LAS CONDES;13.19;432.0;432.0
ÑUÑOA;30.63;574.67;574.67
CERRO NAVIA;85.74;573.5;573.5
PROVIDENCIA;20.18;579.51;579.51
ÑUÑOA;30.63;592.16;592.16
LA REINA;32.42;516.5;516.5
LA PINTANA;89.36;459.5;459.5
ÑUÑOA;30.63;793.4760474876789;793.4760474876789
LO ESPEJO;87.0;800.0;800.0
LA PINTANA;89.36;887.0;887.0
ÑUÑOA;30.63;923.0;923.0
LA REINA;32.42;886.0;886.0
MARIA PINTO;83.02;426.0;426.0
LA PINTANA;89.36;850.5;850.5
CERRO NAVIA;85.74;626.0;626.0
LAS CONDES;13.19;572.6;572.6
LA REINA;32.42;792.25;792.25
ÑUÑOA;30.63;567.72;567.72
CERRO NAVIA;85.74;479.5;479.5
PROVIDENCIA;20.18;517.5;517.5
VITACURA;3.32;561.5;561.5
LA REINA;32.42;498.0;498.0
LA PINTANA;89.36;697.0;697.0
ÑUÑOA;30.63;575.4;575.4
LA PINTANA;89.36;575.59;575.59
LA PINTANA;89.36;419.07;419.07
PROVIDENCIA;20.18;629.55;629.55
MARIA PINTO;83.02;739.0;739.0
PROVIDENCIA;20.18;594.22;594.22
PROVIDENCIA;20.18;820.2018753380939;820.2018753380939
ÑUÑOA;30.63;872.25;872.25
LA PINTANA;89.36;616.5;616.5
ÑUÑOA;30.63;812.71;812.71
LAS CONDES;13.19;823.6109912183979;823.6109912183979
ÑUÑOA;30.63;621.86;621.86
LA PINTANA;89.36;560.0;560.0
PROVIDENCIA;20.18;581.15;581.15
LA PINTANA;89.36;471.0;471.0
LA PINTANA;89.36;568.27;568.27
LA PINTANA;89.36;565.31;565.31
LAS CONDES;13.19;414.5;414.5
LAS CONDES;13.19;581.92;581.92
PROVIDENCIA;20.18;581.1;581.1
LO ESPEJO;87.0;606.5;606.5
LA PINTANA;89.36;573.23;573.23
LA REINA;32.42;620.0;620.0
LAS CONDES;13.19;411.0;411.0
LA PINTANA;89.36;583.5;583.5
PROVIDENCIA;20.18;620.42;620.42
LAS CONDES;13.19;884.67;884.67
LA PINTANA;89.36;752.5;752.5
LA PINTANA;89.36;592.6;592.6
LA PINTANA;89.36;566.43;566.43
MARIA PINTO;83.02;572.09;572.09
CERRO NAVIA;85.74;590.5;590.5
LA PINTANA;89.36;570.94;570.94
CERRO NAVIA;85.74;582.96;582.96
LA PINTANA;89.36;497.0;497.0
PROVIDENCIA;20.18;633.58;633.58
MARIA PINTO;83.02;559.29;559.29
LA PINTANA;89.36;572.99;572.99
LA PINTANA;89.36;782.5;782.5
ÑUÑOA;30.63;579.53;579.53
LO BARNECHEA;24.97;482.5;482.5
LA PINTANA;89.36;575.24;575.24
ÑUÑOA;30.63;583.73;583.73
LA REINA;32.42;463.5;463.5
ÑUÑOA;30.63;570.58;570.58
PROVIDENCIA;20.18;553.5;553.5
LA PINTANA;89.36;569.17;569.17
LAS CONDES;13.19;555.96;555.96
ÑUÑOA;30.63;569.92;569.92
LO BARNECHEA;24.97;566.5;566.5
CERRO NAVIA;85.74;627.0;627.0
LA REINA;32.42;650.0;650.0
VITACURA;3.32;673.0;673.0
ÑUÑOA;30.63;502.12;502.12
CERRO NAVIA;85.74;504.5;504.5
LO ESPEJO;87.0;711.5;711.5
LA REINA;32.42;838.5;838.5
ÑUÑOA;30.63;696.2086183334181;696.2086183334181
ÑUÑOA;30.63;505.0;505.0
PROVIDENCIA;20.18;581.02;581.02
CERRO NAVIA;85.74;500.5;500.5
LA PINTANA;89.36;570.07;570.07
ÑUÑOA;30.63;675.5;675.5
ÑUÑOA;30.63;589.25;589.25
LO ESPEJO;87.0;570.49;570.49
ÑUÑOA;30.63;583.87;583.87
LO BARNECHEA;24.97;535.5;535.5
CERRO NAVIA;85.74;700.5;700.5
PROVIDENCIA;20.18;577.36;577.36
ÑUÑOA;30.63;614.5;614.5
ÑUÑOA;30.63;859.0;859.0
LA PINTANA;89.36;583.95;583.95
LO BARNECHEA;24.97;576.05;576.05
LA PINTANA;89.36;732.0;732.0
ÑUÑOA;30.63;811.5;811.5
LO BARNECHEA;24.97;624.5;624.5
LA PINTANA;89.36;576.98;576.98
LA PINTANA;89.36;572.18;572.18
PROVIDENCIA;20.18;568.26;568.26
VITACURA;3.32;623.0;623.0
LA PINTANA;89.36;457.0;457.0
VITACURA;3.32;567.0;567.0
CERRO NAVIA;85.74;478.5;478.5
LO ESPEJO;87.0;365.5;365.5
LA PINTANA;89.36;768.0;768.0
LO BARNECHEA;24.97;481.0;481.0
CERRO NAVIA;85.74;373.0;373.0
PROVIDENCIA;20.18;816.7903062938099;816.7903062938099
LA PINTANA;89.36;491.75;491.75
ÑUÑOA;30.63;566.92;566.92
ÑUÑOA;30.63;570.25;570.25
MARIA PINTO;83.02;580.5;580.5
PROVIDENCIA;20.18;487.49;487.49
ÑUÑOA;30.63;578.25;578.25
LA PINTANA;89.36;576.8;576.8
LAS CONDES;13.19;570.21;570.21
LO BARNECHEA;24.97;818.0;818.0
ÑUÑOA;30.63;572.12;572.12
LAS CONDES;13.19;547.5;547.5
LA PINTANA;89.36;583.3;583.3
VITACURA;3.32;764.5;764.5
LA PINTANA;89.36;569.68;569.68
LA REINA;32.42;671.5;671.5
CERRO NAVIA;85.74;510.0;510.0
LO ESPEJO;87.0;527.0;527.0
PROVIDENCIA;20.18;597.69;597.69
ÑUÑOA;30.63;574.69;574.69
CERRO NAVIA;85.74;734.5;734.5
ÑUÑOA;30.63;345.0;345.0
LO ESPEJO;87.0;597.5;597.5
ÑUÑOA;30.63;461.0;461.0
LO ESPEJO;87.0;816.0;816.0
LO ESPEJO;87.0;443.0;443.0
VITACURA;3.32;835.0;835.0
ÑUÑOA;30.63;879.52;879.52
LO ESPEJO;87.0;690.5;690.5
LA REINA;32.42;483.5;483.5
LA PINTANA;89.36;806.0;806.0
PROVIDENCIA;20.18;881.5;881.5
LO ESPEJO;87.0;757.5;757.5
PROVIDENCIA;20.18;579.03;579.03
LA PINTANA;89.36;578.92;578.92
CERRO NAVIA;85.74;662.0;662.0
VITACURA;3.32;551.5;551.5
LA PINTANA;89.36;753.5;753.5
VITACURA;3.32;498.5;498.5
VITACURA;3.32;834.291651804589;834.291651804589
LO BARNECHEA;24.97;395.0;395.0
VITACURA;3.32;487.5;487.5
ÑUÑOA;30.63;853.5;853.5
ÑUÑOA;30.63;561.29;561.29
VITACURA;3.32;871.5;871.5
ÑUÑOA;30.63;440.0;440.0
LA PINTANA;89.36;577.32;577.32
LO BARNECHEA;24.97;530.5;530.5
LA PINTANA;89.36;569.05;569.05
CERRO NAVIA;85.74;580.19;580.19
LO ESPEJO;87.0;633.0;633.0
LA PINTANA;89.36;566.87;566.87
LA PINTANA;89.36;674.5;674.5
ÑUÑOA;30.63;878.5;878.5
ÑUÑOA;30.63;575.85;575.85
MARIA PINTO;83.02;437.5;437.5
LA PINTANA;89.36;561.09;561.09
LO BARNECHEA;24.97;586.0;586.0
LA PINTANA;89.36;573.94;573.94
MARIA PINTO;83.02;530.5;530.5
CERRO NAVIA;85.74;501.0;501.0
ÑUÑOA;30.63;744.0;744.0
LA PINTANA;89.36;763.5;763.5
LA PINTANA;89.36;574.21;574.21
PROVIDENCIA;20.18;576.7;576.7
LA PINTANA;89.36;575.74;575.74
LO BARNECHEA;24.97;567.94;567.94
LO BARNECHEA;24.97;563.0;563.0
LO BARNECHEA;24.97;590.5;590.5
LA REINA;32.42;562.5;562.5
CERRO NAVIA;85.74;559.5;559.5
VITACURA;3.32;741.5;741.5
LO ESPEJO;87.0;479.5;479.5
CERRO NAVIA;85.74;490.5;490.5
LAS CONDES;13.19;582.47;582.47
LAS CONDES;13.19;562.69;562.69
ÑUÑOA;30.63;479.5;479.5
LA PINTANA;89.36;814.0;814.0
PROVIDENCIA;20.18;639.78;639.78
ÑUÑOA;30.63;834.0633548385608;834.0633548385608
LA REINA;32.42;575.83;575.83
VITACURA;3.32;629.5;629.5
LO ESPEJO;87.0;448.5;448.5
PROVIDENCIA;20.18;547.0;547.0
LAS CONDES;13.19;429.5;429.5
LA PINTANA;89.36;562.81;562.81
ÑUÑOA;30.63;584.77;584.77
PROVIDENCIA;20.18;580.14;580.14
LO ESPEJO;87.0;580.0;580.0
PROVIDENCIA;20.18;572.95;572.95
LAS CONDES;13.19;758.1970321734457;758.1970321734457
ÑUÑOA;30.63;572.04;572.04
LO BARNECHEA;24.97;762.7797403382451;762.7797403382451
LO BARNECHEA;24.97;621.5;621.5
LA PINTANA;89.36;565.36;565.36
MARIA PINTO;83.02;480.0;480.0
LA PINTANA;89.36;598.0;598.0
CERRO NAVIA;85.74;747.0;747.0
ÑUÑOA;30.63;577.51;577.51
LA REINA;32.42;587.5;587.5
CERRO NAVIA;85.74;474.0;474.0
PROVIDENCIA;20.18;536.4;536.4
ÑUÑOA;30.63;412.0;412.0
ÑUÑOA;30.63;619.0;619.0
